ParticipantId,gender,Experimental_condition,wave,round,position,order,match,int_corr,samerace,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,imprace,imprelig,income,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,dec,attr,sinc,intel,fun,amb,shar,like,prob
395,0,2,15,19,11,12,0,0.7,1,31,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,33,6,1,2,33906.00,3,4,2,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,4,,0,5,9,7,5,8,,3,3
396,0,2,15,19,6,3,0,-0.11,0,24,20,21,21,22,6,10,0,6,8,8,8,7,7,7,6,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,7,8,9,6,8,7,6,6
396,0,2,15,19,6,13,0,0.31,0,29,45,10,10,30,0,5,0,8,8,7,7,,,6,3,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,8,9,8,9,9,5,8,3
396,0,2,15,19,6,17,0,0.19,0,29,25,10,20,20,10,15,0,,,,,,,,,,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,,,,,,,,
396,0,2,15,19,6,15,0,0.15,0,26,70,5,20,3,1,1,0,4,8,7,7,6,,6,7,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,8,9,9,7,9,5,8,3
396,0,2,15,19,6,12,0,0.11,0,31,35,0,25,20,0,20,0,1,6,8,4,4,5,3,6,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,7,9,8,5,8,3,4,1
396,0,2,15,19,6,18,0,-0.41,1,29,25,20,15,25,10,5,1,6,7,6,6,6,7,5,5,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,6,9,9,6,9,2,3,1
396,0,2,15,19,6,11,0,-0.12,0,22,20,25,20,15,5,15,1,5,6,6,7,5,3,6,6,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,5,9,8,6,7,5,6,5
396,0,2,15,19,6,9,0,-0.26,0,23,25,14,25,25,3,8,0,5,7,7,4,5,,5,4,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,8,9,8,6,9,4,5,4
396,0,2,15,19,6,1,0,0.44,0,30,30,25,20,15,5,5,0,,,,,,,,,,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,5,8,9,8,9,7,6,7
396,0,2,15,19,6,8,0,0.59,1,27,20,20,20,20,20,0,0,5,6,5,5,5,3,5,5,,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,5,8,8,6,8,6,5,4
396,0,2,15,19,6,2,0,0.43,0,24,30,15,15,15,15,10,0,6,6,7,3,7,8,6,6,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,6,8,8,5,4,6,6,7
396,0,2,15,19,6,19,1,0.28,0,24,20,10,20,20,10,20,1,5,8,9,8,8,7,8,8,1,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,8,9,9,9,8,6,8,5
396,0,2,15,19,6,10,0,0.01,0,23,20,15,20,20,10,15,0,7,8,7,7,7,8,7,6,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,7,9,9,7,7,4,7,5
396,0,2,15,19,6,16,0,-0.41,0,27,20,20,20,20,10,10,0,3,4,3,2,3,1,2,4,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,8,9,9,8,8,5,8,3
396,0,2,15,19,6,6,0,0.27,0,34,35,15,15,25,10,0,0,4,9,8,7,9,5,4,7,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,7,8,9,9,8,5,8,3
396,0,2,15,19,6,5,0,-0.05,0,27,75,5,5,5,5,5,0,6,8,8,7,8,7,5,7,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,6,9,8,6,5,5,6,6
396,0,2,15,19,6,4,0,0.14,0,26,10,10,30,30,5,15,0,6,7,6,6,6,5,6,5,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,7,8,8,6,7,5,7,5
396,0,2,15,19,6,14,1,-0.56,0,29,95,1,1,1,1,1,1,8,8,8,6,8,4,6,1,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,1,5,9,9,6,9,5,7,4
396,0,2,15,19,6,7,0,0.64,0,31,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,25,15,1,5,50501.00,2,7,2,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,,0,3,8,5,1,8,1,1,1
397,1,2,15,18,7,4,0,0.36,1,38,15,15,20,15,15,20,0,7,9,9,7,8,8,8,3,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,8,8,8,9,9,7,9,8
397,1,2,15,18,4,1,0,0.41,0,33,20,20,20,15,15,10,1,4,7,7,5,7,7,6,5,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,0,6,8,8,7,7,7,6,6
397,1,2,15,18,5,2,0,0.02,1,24,20,10,20,35,5,10,0,5,8,9,4,9,3,7,5,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,0,7,6,6,6,6,5,5,4
397,1,2,15,18,17,14,0,-0.12,1,28,25,25,25,10,10,5,0,5,5,5,5,5,5,5,5,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,7,8,8,8,7,8,8,7
397,1,2,15,18,8,5,1,0.55,1,27,25,20,10,20,15,10,1,8,7,8,7,,,8,5,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,8,8,7,7,7,8,8,7
397,1,2,15,18,16,13,0,0.53,1,23,20,20,20,20,20,0,0,7,10,10,4,10,4,3,8,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,7,8,8,9,8,9,8,8
397,1,2,15,18,12,9,0,0.22,1,25,25,20,20,20,10,5,0,6,8,8,7,7,,8,7,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,9,9,8,9,9,10,9,8
397,1,2,15,18,14,11,1,-0.22,1,26,15,10,30,10,15,20,1,7,8,8,7,,,7,7,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,6,8,8,9,8,8,8,7
397,1,2,15,18,13,10,0,0.26,1,25,20,15,25,15,15,10,0,7,8,8,7,8,7,7,7,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,10,9,9,9,8,8,9,8
397,1,2,15,18,9,6,0,0.35,1,24,22,17,15,15,15,16,0,4,8,8,6,8,6,4,4,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,9,9,9,8,9,7,8,7
397,1,2,15,18,2,17,0,0.29,1,21,20,30,20,20,0,10,0,6,10,10,2,10,,6,2,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,9,7,7,9,7,8,8,7
397,1,2,15,18,18,15,0,0.26,0,30,10,20,20,10,10,30,1,6,10,6,6,6,,6,8,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,0,3,9,10,3,8,0,3,2
397,1,2,15,18,10,7,0,0.35,1,28,35,0,35,10,10,10,0,5,9,5,3,6,3,3,5,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,9,9,8,9,8,8,9,7
397,1,2,15,18,15,12,0,0.29,1,26,15,20,15,30,10,10,0,2,2,2,2,5,2,2,1,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,7,8,8,8,7,7,7,6
397,1,2,15,18,3,18,1,0.08,1,22,8,20,25,25,12,10,1,8,8,8,8,7,7,8,7,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,6,9,8,8,8,7,7,6
397,1,2,15,18,1,16,0,0.1,1,24,18,19,16,15,15,17,0,5,8,8,7,7,7,7,6,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,1,7,9,8,8,8,9,8,7
397,1,2,15,18,11,8,0,0.28,1,33,20,20,20,10,10,20,0,4,6,6,6,6,7,6,6,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,0,8,8,7,8,7,7,7,6
397,1,2,15,18,6,3,0,-0.11,0,25,15,18,18,18,15,16,1,7,8,9,6,8,7,6,6,2,24,1,3,2,,2,5,2,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,,0,6,8,8,8,7,7,7,6
398,1,2,15,18,7,13,0,0.22,1,38,15,15,20,15,15,20,0,7,7,7,7,7,7,7,1,1,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,,,,,,,,
398,1,2,15,18,4,10,0,-0.38,0,33,20,20,20,15,15,10,1,8,8,7,7,7,7,8,7,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,5,8,8,7,,7,6,8
398,1,2,15,18,5,11,0,0.29,1,24,20,10,20,35,5,10,0,8,7,8,8,6,6,7,6,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,6,7,7,4,9,,6,4
398,1,2,15,18,17,5,0,0.15,1,28,25,25,25,10,10,5,0,6,6,6,10,6,8,5,5,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,6,,5,3,,5,5,3
398,1,2,15,18,8,14,0,-0.3,1,27,25,20,10,20,15,10,0,2,1,3,,,,2,5,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,1,6,9,8,9,,,7,9
398,1,2,15,18,16,4,1,0.11,1,23,20,20,20,20,20,0,1,10,10,10,10,7,6,10,9,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,1,7,10,7,10,,8,9,7
398,1,2,15,18,12,18,1,0.47,1,25,25,20,20,20,10,5,1,8,5,8,10,8,5,8,9,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,1,6,7,7,8,,,6,4
398,1,2,15,18,14,2,0,0.39,1,26,15,10,30,10,15,20,1,8,6,7,8,,,7,6,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,5,8,7,4,,2,3,5
398,1,2,15,18,13,1,1,0.01,1,25,20,15,25,15,15,10,1,8,9,9,9,9,8,9,8,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,1,10,8,9,10,,,10,6
398,1,2,15,18,9,15,0,-0.16,1,24,22,17,15,15,15,16,0,5,6,6,6,6,6,5,3,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,6,7,7,7,,8,6,2
398,1,2,15,18,2,8,1,-0.09,1,21,20,30,20,20,0,10,1,6,10,10,10,,8,8,9,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,1,8,10,10,9,,,8,7
398,1,2,15,18,18,6,0,0.36,0,30,10,20,20,10,10,30,1,8,8,8,8,,,6,8,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,3,7,5,1,3,1,3,3
398,1,2,15,18,10,16,0,0.26,1,28,35,0,35,10,10,10,0,7,6,6,6,6,4,6,5,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,6,6,,4,,,4,
398,1,2,15,18,15,3,1,0.4,1,26,15,20,15,30,10,10,1,8,8,9,10,9,6,9,5,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,1,6,9,9,10,8,,7,7
398,1,2,15,18,3,9,1,0.36,1,22,8,20,25,25,12,10,1,7,8,8,7,6,6,8,6,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,1,6,9,8,10,,8,6,5
398,1,2,15,18,1,7,0,0.45,1,24,18,19,16,15,15,17,1,8,9,7,8,6,8,8,8.5,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,6,7,5,4,,9,5,2
398,1,2,15,18,11,17,0,0.38,1,33,20,20,20,10,10,20,1,6,9,,9,,9,8,8,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,5,8,7,7,,8,7,7
398,1,2,15,18,6,12,0,0.31,0,25,15,18,18,18,15,16,1,8,9,8,9,9,5,8,3,2,29,8,7,2,,2,3,1,4,1,2,10,7,7,9,9,8,7,7,7,9,6,5,6,2,8,,0,8,8,7,7,,,6,3
399,1,2,15,18,7,17,0,0.46,1,38,15,15,20,15,15,20,0,,,,,,,,,,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,,,,,,,,
399,1,2,15,18,4,14,0,0.12,0,33,20,20,20,15,15,10,0,,,,,,,,,,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,,,,,,,,
399,1,2,15,18,5,15,0,0.38,1,24,20,10,20,35,5,10,0,,,,,,,,,,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,,,,,,,,
399,1,2,15,18,17,9,0,0.24,1,28,25,25,25,10,10,5,1,5,5,5,5,5,8,5,5,2,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,5,5,6,5,9,,5,7
399,1,2,15,18,8,18,0,0.34,1,27,25,20,10,20,15,10,0,,,,,,,,,,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,,,,,,,,
399,1,2,15,18,16,8,0,0.36,1,23,20,20,20,20,20,0,1,10,10,10,10,10,7,9,8,2,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,6,8,9,10,4,,5,9
399,1,2,15,18,12,4,0,0.66,1,25,25,20,20,20,10,5,0,7,8,8,9,8,7,7,6,2,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,8,9,8,10,7,9,9,9
399,1,2,15,18,14,6,0,0.04,1,26,15,10,30,10,15,20,1,8,8,7,7,,,7,6,2,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,5,8,9,8,,8,6,8
399,1,2,15,18,13,5,0,0.18,1,25,20,15,25,15,15,10,1,7,7,8,8,7,7,7,7,2,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,8,9,7,8,9,,7,7
399,1,2,15,18,9,1,1,0.29,1,24,22,17,15,15,15,16,1,6,7,8,6,8,6,6,9,2,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,1,7,10,9,8,6,,9,8
399,1,2,15,18,2,12,0,0.37,1,21,20,30,20,20,0,10,0,,,,,,,,,,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,,,,,,,,
399,1,2,15,18,18,10,0,0.68,0,30,10,20,20,10,10,30,0,,,,,,,,,,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,4,7,7,4,7,2,4,4
399,1,2,15,18,10,2,0,0.7,1,28,35,0,35,10,10,10,0,7,6,6,3,5,5,5,6,2,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,4,5,9,7,,7,6,9
399,1,2,15,18,15,7,0,0.5,1,26,15,20,15,30,10,10,0,5,3,5,1,10,1,2,3,2,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,5,4,,5,7,,4,10
399,1,2,15,18,3,13,0,0.43,1,22,8,20,25,25,12,10,1,7,8,9,8,8,7,7,6,2,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,,,,,,,,
399,1,2,15,18,1,11,0,0.46,1,24,18,19,16,15,15,17,0,,,,,,,,,,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,,,,,,,,
399,1,2,15,18,11,3,0,0.49,1,33,20,20,20,10,10,20,0,7,6,8,8,,,6,6,2,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,4,5,8,6,8,5,4,7
399,1,2,15,18,6,16,0,0.19,0,25,15,18,18,18,15,16,0,,,,,,,,,,29,8,1,1,48785.00,2,4,2,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,,0,,,,,,,,
400,1,2,15,18,7,15,1,0.35,1,38,15,15,20,15,15,20,1,8,9,9,6,9,8,8,2,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,1,4,5,7,7,6,10,6,8
400,1,2,15,18,4,12,0,0.18,0,33,20,20,20,15,15,10,1,6,8,8,7,7,7,7,3,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,0,5,4,8,6,7,6,5,7
400,1,2,15,18,5,13,0,0.1,1,24,20,10,20,35,5,10,0,8,6,8,6,6,6,7,6,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,0,6,7,8,,,,5.5,6.5
400,1,2,15,18,17,7,0,-0.18,1,28,25,25,25,10,10,5,1,6,8,8,8,8,8,7,5,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,0,5,6,9,5,6,6,6,5
400,1,2,15,18,8,16,1,0.24,1,27,25,20,10,20,15,10,1,6,6,6,,9,,8,7,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,1,6,8,8,7,7,,6.5,8
400,1,2,15,18,16,6,1,0.42,1,23,20,20,20,20,20,0,1,10,10,10,10,10,10,10,9,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,1,7,7,7,9,8,6,7,8
400,1,2,15,18,12,2,0,0.54,1,25,25,20,20,20,10,5,1,5,9,9,9,9,,8,7,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,0,4,8,6,5,5,5,4,8
400,1,2,15,18,14,4,0,0.03,1,26,15,10,30,10,15,20,1,8,8,8,8,8,,8,6,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,0,4,8,9,6,5,5,6,8
400,1,2,15,18,13,3,1,0.34,1,25,20,15,25,15,15,10,1,7,9,9,8,9,8,8,8,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,1,6.5,7,7,6.5,6,6,7,8
400,1,2,15,18,9,17,0,0.29,1,24,22,17,15,15,15,16,0,5,8,8,7,8,7,5,5,,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,1,6.5,,6.5,,6,,6.5,7.5
400,1,2,15,18,2,10,1,0.21,1,21,20,30,20,20,0,10,1,8,10,10,7,,,7,7,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,1,7,6,8,7.5,7.5,3,7,8
400,1,2,15,18,18,8,0,0.59,0,30,10,20,20,10,10,30,1,8,6,8,6,8,,4,1,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,0,1,7,9,1,7,1,3,6
400,1,2,15,18,10,18,0,0.72,1,28,35,0,35,10,10,10,0,6,5,5,5,5,5,5,5,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,1,6,7,9,,,,6.5,7.5
400,1,2,15,18,15,5,0,0.34,1,26,15,20,15,30,10,10,1,7,7,8,7,10,5,7,4,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,0,4,7,7,6,6,7,6,8
400,1,2,15,18,3,11,0,0.25,1,22,8,20,25,25,12,10,0,6,6,8,6,9,6,5,5,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,0,3,8,8,6,6,,5,8
400,1,2,15,18,1,9,0,0.27,1,24,18,19,16,15,15,17,1,8,8,7,8,9,8,8.5,7,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,0,4,7,7,6,6,5,5,7
400,1,2,15,18,11,1,1,0.6,1,33,20,20,20,10,10,20,1,8,6,7,7,9,,6,6,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,1,5,7,8,7,7,8,6.5,8
400,1,2,15,18,6,14,0,0.15,0,25,15,18,18,18,15,16,1,8,9,9,7,9,5,8,3,2,26,8,7,7,,5,4,2,7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,,0,4,8,7,7,6,,6,7
401,1,2,15,18,7,12,0,0.36,1,38,15,15,20,15,15,20,0,7,8,9,5,7,5,7,2,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,3,6,7,6,6,,6,2
401,1,2,15,18,4,9,0,0.3,0,33,20,20,20,15,15,10,1,5,7,7,7,7,7,7,5,,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,2,6,7,6,5,6,6,6
401,1,2,15,18,5,10,0,0.35,1,24,20,10,20,35,5,10,1,7,7,6,6,8,7,6,5,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,2,5,6,5,5,,4,6
401,1,2,15,18,17,4,0,0.15,1,28,25,25,25,10,10,5,0,6,8,8,6,8,5,6,5,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,2,5,6,3,7,,3,6
401,1,2,15,18,8,13,0,0.26,1,27,25,20,10,20,15,10,1,4,5,6,,,,6,5,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,3,5,5,5,5,,5,6
401,1,2,15,18,16,3,0,0.35,1,23,20,20,20,20,20,0,1,7,10,10,8,10,7,6,10,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,6,5,6,8,5,,7,5
401,1,2,15,18,12,17,0,0.73,1,25,25,20,20,20,10,5,0,7,8,9,8,9,6,8,4,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,4,5,5,6,5,,6,4
401,1,2,15,18,14,1,0,0.13,1,26,15,10,30,10,15,20,1,7,8,8,7,8,,7,7,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,1,8,8,5,5,,5,6
401,1,2,15,18,13,18,0,0.21,1,25,20,15,25,15,15,10,0,6,8,8,7,7,6,6,7,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,4,5,7,7,7,,6,6
401,1,2,15,18,9,14,0,0.22,1,24,22,17,15,15,15,16,0,5,8,8,6,6,8,4,3,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,4,5,6,6,5,,5,3
401,1,2,15,18,2,7,1,0.47,1,21,20,30,20,20,0,10,1,7,10,10,2,8,3,7,7,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,1,7,5,7,7,7,3,6,7
401,1,2,15,18,18,5,0,0.6,0,30,10,20,20,10,10,30,1,6,10,10,6,,,6,6,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,1,6,6,3,6,,3,6
401,1,2,15,18,10,15,0,0.53,1,28,35,0,35,10,10,10,1,8,8,8,6,9,7,7,5,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,3,6,6,4,5,,4,7
401,1,2,15,18,15,2,0,0.54,1,26,15,20,15,30,10,10,0,5,9,9,4,9,2,4,5,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,3,7,5,7,5,,5,6
401,1,2,15,18,3,8,0,0.42,1,22,8,20,25,25,12,10,1,8,8,8,8,8,9,8,6,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,1,3,8,5,5,,3,7
401,1,2,15,18,1,6,0,0.55,1,24,18,19,16,15,15,17,0,6,9,8,6,8,5,6,3,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,2,4,6,4,4,,3,6
401,1,2,15,18,11,16,0,0.58,1,33,20,20,20,10,10,20,0,6,9,8,6,,,6,6,2,31,8,1,1,,2,4,1,10,1,4,8,8,8,8,2,5,5,1,8,8,10,10,7,3,9,,0,1,5,5,4,5,,3,3
